frequency,dBHz
28090000.0,-153.719859460743
28100000.0,-151.39026867885107
28110000.0,-152.41117619244432
28120000.0,-153.17847876117133
28130000.0,-151.13632970481882
28140000.0,-150.6617517216003
28150000.0,-152.74948510308175
28160000.0,-152.6988439908072
28170000.0,-153.55021239768118
28180000.0,-152.37289914906304
28190000.0,-151.40284474024511
28200000.0,-152.04836308456115
28210000.0,-154.26359268216066
28220000.0,-152.65770897066278
28230000.0,-152.1471942391373
28240000.0,-154.48249138734263
28250000.0,-154.5749662683584
28260000.0,-152.9847792391069
28270000.0,-153.22469347235713
28280000.0,-152.22763947622872
28290000.0,-151.64635425654384
28300000.0,-152.71009648657778
28310000.0,-153.29878180519552
28320000.0,-153.45269695222646
28330000.0,-152.8672645593416
28340000.0,-151.16915227070353
28350000.0,-151.76158713251627
28360000.0,-153.75953682934184
28370000.0,-152.03822989898418
28380000.0,-153.4141711315257
28390000.0,-153.72996752960893
28400000.0,-152.93040449104285
28410000.0,-152.2901771152451
28420000.0,-152.49244135769143
28430000.0,-150.92533252288104
28440000.0,-150.63881825768343
28450000.0,-152.83878755812137
28460000.0,-152.1165963084712
28470000.0,-152.28308462137898
28480000.0,-152.8583824636346
28490000.0,-152.01422624463456
28500000.0,-151.4284641379906
28510000.0,-152.2281517492078
28520000.0,-153.5792457259217
28530000.0,-152.97318274792357
28540000.0,-152.75103021563527
28550000.0,-151.39319810334112
28560000.0,-151.85319868032894
28570000.0,-152.94553490436
28580000.0,-152.19667292787508
28590000.0,-150.95919828341482
28600000.0,-151.18458307596472
28610000.0,-152.03521552762135
28620000.0,-152.70935673579498
28630000.0,-152.9151578414631
28640000.0,-153.0867121724335
28650000.0,-152.27176861658995
28660000.0,-151.97683805762136
28670000.0,-152.20135646103145
28680000.0,-152.01875071883944
28690000.0,-152.13797624796476
28700000.0,-151.8753673115804
28710000.0,-150.0223416120036
28720000.0,-152.02799286227165
28730000.0,-151.63372383542224
28740000.0,-151.87901562217698
28750000.0,-152.60787277407746
28760000.0,-152.6337248248856
28770000.0,-153.19189394895906
28780000.0,-153.71857390171104
28790000.0,-153.1498382174131
28800000.0,-153.04449508648642
28810000.0,-153.9060226582193
28820000.0,-153.76590580500527
28830000.0,-154.11840193041502
28840000.0,-154.22133825216665
28850000.0,-152.26050009166687
28860000.0,-151.9539501639601
28870000.0,-151.41596172780402
28880000.0,-151.75231623272256
28890000.0,-153.19026891799862
28900000.0,-151.86028086960104
28910000.0,-151.8452077781319
28920000.0,-152.1053782391375
28930000.0,-153.1118692962965
28940000.0,-153.0896334882571
28950000.0,-153.02567023094838
28960000.0,-150.88967397215083
28970000.0,-152.3266104244416
28980000.0,-154.71192000748937
28990000.0,-152.25725848545807
29000000.0,-152.50750201274028
29010000.0,-154.95926369595313
29020000.0,-152.9664753016613
29030000.0,-153.5142223048729
29040000.0,-153.50606466027983
29050000.0,-154.08980118785968
29060000.0,-152.3879137682688
29070000.0,-153.8026262867882
29080000.0,-154.30391686894978
29090000.0,-152.30025781436632
29100000.0,-152.4775453936776
29110000.0,-154.8646812253569
29120000.0,-154.28351936302076
29130000.0,-152.7663059359714
29140000.0,-152.96774615905895
29150000.0,-151.67899166288387
29160000.0,-150.29322675021513
29170000.0,-150.41473156726536
29180000.0,-151.29119677185454
29190000.0,-152.28391875882366
29200000.0,-151.38677415715324
29210000.0,-152.59163692071007
29220000.0,-152.4968147734284
29230000.0,-152.09200213874598
29240000.0,-153.29373852041493
29250000.0,-151.99466507628392
29260000.0,-150.64515188717766
29270000.0,-151.66235813722105
29280000.0,-151.18173979710068
29290000.0,-151.41827740086566
29300000.0,-152.1912075440911
29310000.0,-151.7039190549953
29320000.0,-153.10345797404725
29330000.0,-154.05398506917996
29340000.0,-154.70204390921157
29350000.0,-153.14429021062554
29360000.0,-152.52241257062113
29370000.0,-152.51226317750155
29380000.0,-152.1155297191738
29390000.0,-151.79496008847732
29400000.0,-152.5145857009453
29410000.0,-152.04674548740758
29420000.0,-152.29927237637096
29430000.0,-152.34549978840963
29440000.0,-152.920505627303
29450000.0,-152.3260481312668
29460000.0,-152.37941416409453
29470000.0,-154.38763617620222
29480000.0,-154.11521684661642
29490000.0,-152.34640433356114
29500000.0,-152.06246259421624
29510000.0,-153.3916339909785
29520000.0,-152.35860913066284
29530000.0,-152.8463628272955
29540000.0,-152.35926974165275
29550000.0,-152.35757671739375
29560000.0,-152.5378964362174
29570000.0,-152.44047959220347
29580000.0,-153.09058441303353
29590000.0,-153.6453080156179
29600000.0,-154.61428263119075
29610000.0,-152.38265420422528
29620000.0,-152.08377151197143
29630000.0,-152.61733131522686
29640000.0,-152.24085693313145
29650000.0,-152.59859488784608
29660000.0,-151.95125794888816
29670000.0,-152.39286947812357
29680000.0,-152.2556854618695
29690000.0,-152.17179679902466
29700000.0,-152.49044449656287
29710000.0,-155.14584417289538
29720000.0,-154.6159739607305
29730000.0,-153.45616655391498
29740000.0,-153.01140904287618
29750000.0,-154.19002289727322
29760000.0,-152.95851069479366
29770000.0,-152.18292717537037
29780000.0,-152.3167197092828
29790000.0,-151.30537682454533
29800000.0,-151.31272625991812
29810000.0,-150.20665052680081
29820000.0,-152.33151507658295
29830000.0,-154.21961350164554
29840000.0,-152.11421316255974
29850000.0,-151.4267361201165
29860000.0,-151.5638402376288
29870000.0,-152.32119283836863
29880000.0,-154.25376923251426
29890000.0,-153.9697816657595
29900000.0,-152.50970451823602
29910000.0,-152.4380762987785
29920000.0,-151.703253890633
29930000.0,-154.4666379926946
29940000.0,-153.36158749835303
29950000.0,-152.64180959193226
29960000.0,-153.98043632327096
29970000.0,-153.59550883061783
29980000.0,-152.47423905839267
29990000.0,-153.07569708557497
30000000.0,-153.15400732608884
30010000.0,-151.82719585846374
30020000.0,-151.82576154100008
30030000.0,-152.43647308933137
30040000.0,-153.1808443038221
30050000.0,-153.4814966714404
30060000.0,-152.25587664836243
30070000.0,-150.82705346618056
30080000.0,-151.4076791490189
30090000.0,-151.24704422097224
30100000.0,-153.0946021530798
30110000.0,-153.22606324053834
30120000.0,-151.9035520024777
30130000.0,-153.22346647443868
30140000.0,-152.99092699703573
30150000.0,-152.06635710914782
30160000.0,-153.25629790204647
30170000.0,-153.8849961255322
30180000.0,-154.6080571470386
30190000.0,-152.6752403551629
30200000.0,-152.91834739408148
30210000.0,-150.86285459066207
30220000.0,-150.86587076080855
30230000.0,-152.09632338706376
30240000.0,-151.19893517776467
30250000.0,-152.01868153806072
30260000.0,-153.42862619025004
30270000.0,-153.20563656320365
30280000.0,-152.65771299584725
30290000.0,-152.44810450638911
30300000.0,-152.7137999261982
30310000.0,-152.9389202064688
30320000.0,-152.38028102520624
30330000.0,-154.43320506664352
30340000.0,-153.95243249350497
30350000.0,-152.4859319803045
30360000.0,-153.1683447175875
30370000.0,-154.09393771507337
30380000.0,-153.6059955681323
30390000.0,-155.0451762936512
30400000.0,-155.4656953125372
30410000.0,-153.33319726386634
30420000.0,-154.93039945818768
30430000.0,-154.28200994014605
30440000.0,-155.06158740512097
30450000.0,-153.42684016286225
30460000.0,-152.42906324050034
30470000.0,-154.24199111903474
30480000.0,-153.76800041891192
30490000.0,-153.23004617205007
30500000.0,-153.20245710390716
30510000.0,-154.12398339759676
30520000.0,-154.56818800897142
30530000.0,-154.8076941611455
30540000.0,-154.13548868828133
30550000.0,-153.55497252256828
30560000.0,-153.13941545912084
30570000.0,-153.73905034379266
30580000.0,-152.66862467266043
30590000.0,-152.20155524068213
30600000.0,-152.24930451501533
30610000.0,-152.75371789730391
30620000.0,-152.4371558243078
30630000.0,-152.5451230260845
30640000.0,-152.82307128201631
30650000.0,-153.9119441164398
30660000.0,-153.6090404075442
30670000.0,-153.0695143533922
30680000.0,-154.03474098455646
30690000.0,-152.95686663429018
30700000.0,-152.90382918752258
30710000.0,-153.5884025405542
30720000.0,-152.91943279145764
30730000.0,-151.8704598922984
30740000.0,-152.7638820692307
30750000.0,-152.27372139293666
30760000.0,-152.56075051043217
30770000.0,-152.47714545535723
30780000.0,-151.7566480544488
30790000.0,-151.09471182265432
30800000.0,-152.46315478364477
30810000.0,-152.06224143326497
30820000.0,-151.74292107993446
30830000.0,-153.759027158527
30840000.0,-153.60989178785832
30850000.0,-153.6144230230116
30860000.0,-153.18404015446478
30870000.0,-153.1167508585488
30880000.0,-152.61342579273168
30890000.0,-153.2613677455223
30900000.0,-154.56668962970843
30910000.0,-154.14108245249284
30920000.0,-154.90871292877847
30930000.0,-154.7610110499589
30940000.0,-151.99903361218858
30950000.0,-151.66301381398506
30960000.0,-153.1509507810339
30970000.0,-152.5219317258168
30980000.0,-152.91654532517123
30990000.0,-154.45223825053836
31000000.0,-154.0834751710883
31010000.0,-152.36591165539377
31020000.0,-152.15935766307513
31030000.0,-153.1964536533605
31040000.0,-153.81319809187298
31050000.0,-153.05746222533355
31060000.0,-152.55521433872343
31070000.0,-152.10044931742087
31080000.0,-153.04210798865884
31090000.0,-152.55397897150928
31100000.0,-151.9109913004252
31110000.0,-152.48815037469475
31120000.0,-155.63078944871492
31130000.0,-153.7202911244761
31140000.0,-151.9475561656199
31150000.0,-152.214304066445
31160000.0,-152.63095227922244
31170000.0,-151.08710555016953
31180000.0,-151.39940045327452
31190000.0,-153.51470215367064
31200000.0,-153.46834090590374
31210000.0,-153.1906250017411
31220000.0,-152.09325715670374
31230000.0,-152.85376287822788
31240000.0,-154.36348942376534
31250000.0,-154.79189063929516
31260000.0,-154.63487707328954
31270000.0,-154.44449176803664
31280000.0,-153.96585911135153
31290000.0,-154.68693856566637
31300000.0,-153.03494823663593
31310000.0,-152.6850463989829
31320000.0,-153.2505154139551
31330000.0,-152.81390348591265
31340000.0,-151.7324501851064
31350000.0,-153.3402503139286
31360000.0,-155.0859295554427
31370000.0,-153.78342769667802
31380000.0,-152.16581397984098
31390000.0,-153.62462599292334
31400000.0,-154.11347696073204
31410000.0,-152.23596186324022
31420000.0,-151.7225175413287
31430000.0,-151.64634625697988
31440000.0,-152.45155592547735
31450000.0,-152.92227254237272
31460000.0,-152.79472777601893
31470000.0,-153.041005388192
31480000.0,-154.15187274554967
31490000.0,-154.10884825256676
31500000.0,-154.0991622328959
31510000.0,-153.23017231659307
31520000.0,-153.47098420299758
31530000.0,-153.48622873959147
31540000.0,-152.5987228783698
31550000.0,-151.11785244763485
31560000.0,-151.964787321969
31570000.0,-152.61573844556284
31580000.0,-152.62696904391782
31590000.0,-153.13845863562983
31600000.0,-154.01483290072906
31610000.0,-154.63776395723409
31620000.0,-153.47167581465638
31630000.0,-152.8218413161325
31640000.0,-154.37160059704598
31650000.0,-154.06210537096544
31660000.0,-154.98202265994095
31670000.0,-155.7134672710653
31680000.0,-154.4901802975713
31690000.0,-153.43388504679615
31700000.0,-152.43328000341864
31710000.0,-151.54502314895066
31720000.0,-154.48613675428294
31730000.0,-154.7653442111474
31740000.0,-154.04425851713893
31750000.0,-153.26681760857264
31760000.0,-152.33326627230124
31770000.0,-153.07555709436414
31780000.0,-153.79435799651858
31790000.0,-152.45153221139927
31800000.0,-151.8114604405826
31810000.0,-152.8194335231
31820000.0,-153.41151507268142
31830000.0,-154.0315939622769
31840000.0,-152.95507789298364
31850000.0,-152.6430088156708
31860000.0,-151.83524369717912
31870000.0,-151.73468696063998
31880000.0,-153.16541806686104
31890000.0,-152.85245802359324
31900000.0,-151.44095486844893
31910000.0,-152.10460275508262
31920000.0,-152.19888315064003
31930000.0,-154.6915010199875
31940000.0,-155.28501810995513
31950000.0,-154.36607461707865
31960000.0,-153.24323716540917
31970000.0,-151.7187113809828
31980000.0,-152.11511724007747
31990000.0,-153.04650848114088
32000000.0,-152.97419334751996
32010000.0,-153.05264666223812
32020000.0,-153.5872174556977
32030000.0,-153.55846319211963
32040000.0,-152.46613937387542
32050000.0,-152.2077721739203
32060000.0,-152.46460033981433
32070000.0,-155.6815383006847
32080000.0,-152.9841311429489
32090000.0,-151.64612190123958
32100000.0,-152.15283824863678
32110000.0,-155.08297059593556
32120000.0,-154.4441923971996
32130000.0,-152.21514362294832
32140000.0,-152.33022599053368
32150000.0,-153.7629612857579
32160000.0,-152.64012748422454
32170000.0,-152.76480843201685
32180000.0,-152.34066497282979
32190000.0,-152.19943629178846
32200000.0,-153.007763005557
32210000.0,-152.66022986466248
32220000.0,-152.94167109065532
32230000.0,-151.84957217661287
32240000.0,-151.2971062617902
32250000.0,-150.62665738727154
32260000.0,-150.8038603398521
32270000.0,-152.80187722834316
32280000.0,-153.43051373884956
32290000.0,-153.80929973653036
32300000.0,-153.69422764991867
32310000.0,-152.12824153239012
32320000.0,-152.43120575994246
32330000.0,-154.40566205050618
32340000.0,-152.19419317180214
32350000.0,-152.54751853967426
32360000.0,-154.8122413237247
32370000.0,-156.56380759951153
32380000.0,-155.56289690307352
32390000.0,-153.65037568564966
32400000.0,-151.7685853285794
32410000.0,-151.4979773991205
32420000.0,-152.84406957998044
32430000.0,-152.94322512056476
32440000.0,-152.7646621555026
32450000.0,-152.817165203334
32460000.0,-152.9702705397028
32470000.0,-153.3181224174622
32480000.0,-154.3142934299301
32490000.0,-153.6906261386506
32500000.0,-153.83184689954322
32510000.0,-153.26465904044963
32520000.0,-152.02867190413687
32530000.0,-153.47049901861305
32540000.0,-155.0485857840531
32550000.0,-153.75470709614294
32560000.0,-153.90453570806184
32570000.0,-153.30225463092222
32580000.0,-154.12767211739023
32590000.0,-153.79564954089352
32600000.0,-153.9779576686039
32610000.0,-154.8124195357899
32620000.0,-155.53782476890188
32630000.0,-154.65615903721735
32640000.0,-153.02344961496541
32650000.0,-152.95301567857445
32660000.0,-153.1168126848208
32670000.0,-152.9481538085691
32680000.0,-153.0063197809505
32690000.0,-153.3298984199112
32700000.0,-153.6118161758072
32710000.0,-153.29431019730364
32720000.0,-153.47845764088726
32730000.0,-152.7861548774814
32740000.0,-154.04071658805339
32750000.0,-153.0599964197556
32760000.0,-152.47113281324923
32770000.0,-153.9442658600674
32780000.0,-153.41324230755632
32790000.0,-152.2049900507943
32800000.0,-151.96846548409053
32810000.0,-153.81816785560642
32820000.0,-155.78568695813914
32830000.0,-153.79749486482663
32840000.0,-151.11652385523513
32850000.0,-150.67087470439097
32860000.0,-153.44880975104434
32870000.0,-153.2853978454878
32880000.0,-152.20527071593213
32890000.0,-152.80072239356102
32900000.0,-152.75012662251638
32910000.0,-152.49883346431264
32920000.0,-152.24387079935363
32930000.0,-151.9954853946387
32940000.0,-153.2258792022957
32950000.0,-154.18226111042807
32960000.0,-155.37772821059954
32970000.0,-153.64791758015906
32980000.0,-154.0385087119074
32990000.0,-153.5114517530848
33000000.0,-152.75350438626214
33010000.0,-153.94608026664844
33020000.0,-153.69265430846542
33030000.0,-153.8064646021916
33040000.0,-153.71301516260874
33050000.0,-152.16136213237013
33060000.0,-151.71539184755295
33070000.0,-152.80259568901317
33080000.0,-151.68404023373753
33090000.0,-151.8462412621634
33100000.0,-151.2478852227701
33110000.0,-151.94428454512314
33120000.0,-152.31014410729233
33130000.0,-152.7508924973197
33140000.0,-153.78907261097504
33150000.0,-151.68396905192807
33160000.0,-151.70212020635094
33170000.0,-154.63547471518322
33180000.0,-155.74874263256973
33190000.0,-154.09485107351796
33200000.0,-154.00105676921757
33210000.0,-154.28436559872603
33220000.0,-154.34989375792875
33230000.0,-153.24125249107905
33240000.0,-152.49615847648417
33250000.0,-152.91861650637193
33260000.0,-152.4209812989836
33270000.0,-152.06900161517336
33280000.0,-153.67755558401444
33290000.0,-152.76263188955818
33300000.0,-152.77414740402773
33310000.0,-153.1466549248006
33320000.0,-151.37486431306127
33330000.0,-153.3301698017434
33340000.0,-152.69176884398053
33350000.0,-152.22748966759505
33360000.0,-152.05407975523687
33370000.0,-154.07430347559065
33380000.0,-152.16440140649976
33390000.0,-151.74417306957787
33400000.0,-152.14495370971545
33410000.0,-152.14162119942856
33420000.0,-153.54520106102856
33430000.0,-154.4684187590578
33440000.0,-151.8539997198531
33450000.0,-150.60598855840485
33460000.0,-152.90054613726863
33470000.0,-153.2551950340019
33480000.0,-153.51144811322794
33490000.0,-153.442364176955
33500000.0,-153.08276492890073
33510000.0,-152.22653590996063
33520000.0,-151.72077451654403
33530000.0,-152.08962515408933
33540000.0,-153.4476318198934
33550000.0,-155.23511180210792
33560000.0,-154.08588980430943
33570000.0,-153.01510833602373
33580000.0,-152.87754380555762
33590000.0,-154.11156381837097
33600000.0,-154.69349792383878
33610000.0,-156.02572096411257
33620000.0,-154.2740183050165
33630000.0,-153.92855913786764
33640000.0,-155.01852782041658
33650000.0,-154.70712666279917
33660000.0,-153.6528993866093
33670000.0,-153.90473983251778
33680000.0,-154.28137937017362
33690000.0,-153.25631255326573
33700000.0,-152.71434893461753
33710000.0,-153.6761754634278
33720000.0,-152.78882062392785
33730000.0,-152.92076639202187
33740000.0,-151.66600531159744
33750000.0,-152.5519259035801
33760000.0,-153.45097791171557
33770000.0,-153.05459158019158
33780000.0,-151.57264236325457
33790000.0,-152.39667744456224
33800000.0,-152.18037249941983
33810000.0,-152.26257870639563
33820000.0,-151.4583489819472
33830000.0,-151.9426180871073
33840000.0,-154.51072723013576
33850000.0,-155.06355553975303
33860000.0,-153.3970603188183
33870000.0,-153.74994384055657
33880000.0,-154.43855871278848
33890000.0,-154.734495034048
33900000.0,-154.67148578347042
33910000.0,-154.30142001988955
33920000.0,-154.49855428781257
33930000.0,-151.75947086160832
33940000.0,-150.9735527874865
33950000.0,-153.1012707145317
33960000.0,-153.29994221231064
33970000.0,-152.55051570901233
33980000.0,-152.81451984673294
33990000.0,-152.54388506676858
34000000.0,-152.04929044321634
34010000.0,-153.0865210042108
34020000.0,-153.09018161837298
34030000.0,-152.55433872510065
34040000.0,-152.584261092249
34050000.0,-152.06592875159305
34060000.0,-155.2150487535254
34070000.0,-155.12527619550147
34080000.0,-154.2274658143092
34090000.0,-153.61746410404868
34100000.0,-153.31580130078015
34110000.0,-152.34016970896954
34120000.0,-151.67175332868726
34130000.0,-151.36383982558303
34140000.0,-151.47028974109585
34150000.0,-151.86353176399876
34160000.0,-153.25731338514188
34170000.0,-154.1657768380008
34180000.0,-155.1453324172613
34190000.0,-154.8347208494854
34200000.0,-152.8646593240706
34210000.0,-151.0560057957172
34220000.0,-152.87602389413928
34230000.0,-152.7812768258902
34240000.0,-153.9622050166834
34250000.0,-154.32219515505415
34260000.0,-152.14736564767787
34270000.0,-152.68935612882743
34280000.0,-151.98841597491543
34290000.0,-151.1047053947142
34300000.0,-153.15886935264598
34310000.0,-153.073795542911
34320000.0,-153.2723931105338
34330000.0,-153.72303681120337
34340000.0,-152.74608050022613
34350000.0,-153.82692389023345
34360000.0,-153.43247979613392
34370000.0,-153.1564591338907
34380000.0,-153.3542145634393
34390000.0,-153.80421115797355
34400000.0,-154.28290079295658
34410000.0,-154.4387331715763
34420000.0,-152.5653211600398
34430000.0,-152.35620152408873
34440000.0,-152.195105687852
34450000.0,-153.50933237764977
34460000.0,-154.51021518717218
34470000.0,-153.01281338712153
34480000.0,-152.90107991283347
34490000.0,-152.4739501256536
34500000.0,-151.80867259537283
34510000.0,-153.26080417358423
34520000.0,-154.21495155815748
34530000.0,-155.29380587964826
34540000.0,-154.41948941527477
34550000.0,-152.5369296783175
34560000.0,-151.705718282235
34570000.0,-153.61054497853183
34580000.0,-153.76176492955102
34590000.0,-153.5315352138177
34600000.0,-152.93460230416116
34610000.0,-152.15446850473336
34620000.0,-153.7061764516842
34630000.0,-153.80180302106
34640000.0,-152.35841388914224
34650000.0,-152.60031558217165
34660000.0,-153.0849039643026
34670000.0,-152.65759659709607
34680000.0,-153.5224206236023
34690000.0,-153.6888003419396
34700000.0,-153.80655702921362
34710000.0,-152.4930023351233
34720000.0,-152.31680473929327
34730000.0,-152.76225836909762
34740000.0,-151.64479889304974
34750000.0,-151.99153457937584
34760000.0,-153.79895520574013
34770000.0,-153.98625891838466
34780000.0,-153.939279115134
34790000.0,-153.01320598480248
34800000.0,-152.07018336804762
34810000.0,-152.9193073577788
34820000.0,-151.95013079296962
34830000.0,-152.88883503845088
34840000.0,-154.94570641779487
34850000.0,-153.66191568516425
34860000.0,-152.97593112780027
34870000.0,-152.85406261304485
34880000.0,-152.18950218301126
34890000.0,-153.6496790844452
34900000.0,-154.12803290657422
34910000.0,-152.20723253485684
34920000.0,-150.60093255311767
34930000.0,-151.99685789644707
34940000.0,-155.40176766314178
34950000.0,-153.37902746887463
34960000.0,-153.03743514397812
34970000.0,-152.17887346735174
34980000.0,-153.39258235127613
34990000.0,-153.49865643732355
35000000.0,-153.2625368516376
35010000.0,-154.18696997368534
35020000.0,-153.1613910217124
35030000.0,-151.35420120468441
35040000.0,-151.56094525583526
35050000.0,-152.66067932300024
35060000.0,-153.0167228687282
35070000.0,-153.41726825224117
35080000.0,-154.7797642737002
35090000.0,-156.4244904755573
35100000.0,-153.78033461823733
35110000.0,-152.9957167735277
35120000.0,-153.82944419292312
35130000.0,-153.52693882436594
35140000.0,-152.9903934661336
35150000.0,-152.6037982206677
35160000.0,-152.34205913292647
35170000.0,-152.87146086773015
35180000.0,-152.15279169639632
35190000.0,-152.567253404905
35200000.0,-152.55558940683886
35210000.0,-152.60098026173927
35220000.0,-152.73176536637575
35230000.0,-152.8608542297912
35240000.0,-153.8820016549126
35250000.0,-152.17704586756372
35260000.0,-153.03894278820462
35270000.0,-154.05168933224022
35280000.0,-152.8191991325241
35290000.0,-152.45777627546266
35300000.0,-152.48842149849392
35310000.0,-153.35750119360145
35320000.0,-152.51157177843305
35330000.0,-153.60943727663894
35340000.0,-154.48443586093558
35350000.0,-154.37551420841118
35360000.0,-153.91547260084826
35370000.0,-153.27217197930364
35380000.0,-153.4983810627454
35390000.0,-154.01140827739064
35400000.0,-153.28370412846124
35410000.0,-153.67877211405695
35420000.0,-153.168010487047
35430000.0,-153.45602832798807
35440000.0,-152.67740610624918
35450000.0,-154.0503695478787
35460000.0,-153.06803999731733
35470000.0,-154.50380157314063
35480000.0,-152.75077937286002
35490000.0,-151.46835736224597
35500000.0,-152.59597754660257
35510000.0,-152.50474848080015
35520000.0,-153.66766280247992
35530000.0,-152.59672935818517
35540000.0,-152.19335985571945
35550000.0,-151.39919063694185
35560000.0,-151.90173118895754
35570000.0,-151.4248888916781
35580000.0,-152.86114269148243
35590000.0,-151.85456175021977
35600000.0,-153.16916672964734
35610000.0,-154.14936094070126
35620000.0,-153.9755690851487
35630000.0,-154.7869358913349
35640000.0,-153.86276375960983
35650000.0,-153.88061528460798
35660000.0,-153.43862893388174
35670000.0,-153.60168204166945
35680000.0,-153.4156796857764
35690000.0,-154.9887972705851
35700000.0,-153.16041825177766
35710000.0,-153.29800642488897
35720000.0,-154.79733950675814
35730000.0,-154.27768958789972
35740000.0,-154.36020879187407
35750000.0,-153.37412280505384
35760000.0,-154.58623980740012
35770000.0,-151.99319149370427
35780000.0,-152.86648041026987
35790000.0,-153.1870392423046
35800000.0,-151.29661045239496
35810000.0,-150.93122437047774
35820000.0,-152.5999129965681
35830000.0,-151.50221108622245
35840000.0,-151.58286918709845
35850000.0,-153.64689922149864
35860000.0,-153.56241193181702
35870000.0,-154.24664212363544
35880000.0,-152.8441050905165
35890000.0,-153.7766176206486
35900000.0,-153.37392805285333
35910000.0,-151.17955165607785
35920000.0,-151.38112971310235
35930000.0,-152.28663541617422
35940000.0,-152.3176629695195
35950000.0,-151.88335384582038
35960000.0,-152.91493316686325
35970000.0,-153.35630100152602
35980000.0,-152.24619974799586
35990000.0,-151.39621074877937
36000000.0,-152.05065487370825
36010000.0,-151.33410256128255
36020000.0,-152.32162877957657
36030000.0,-152.31050331496556
36040000.0,-152.1040909501683
36050000.0,-153.7914958041873
36060000.0,-153.98456388104822
36070000.0,-155.39361368275578
36080000.0,-154.23022693181366
36090000.0,-152.49295232114105
36100000.0,-152.96753899898857
36110000.0,-153.58571409182517
36120000.0,-152.74570211224275
36130000.0,-152.1244227279183
36140000.0,-152.66704641043592
36150000.0,-153.09579179128258
36160000.0,-153.58072225231427
36170000.0,-153.81630006970428
36180000.0,-154.37366084081765
36190000.0,-153.10275240173473
36200000.0,-152.6855019921012
36210000.0,-153.12052090116492
36220000.0,-153.25107787238932
36230000.0,-155.7613929016745
36240000.0,-155.5244180227334
36250000.0,-153.14538751318443
36260000.0,-151.47056192715877
36270000.0,-151.3915622067295
36280000.0,-151.5630968858759
36290000.0,-151.83072589680452
36300000.0,-153.06660220799895
36310000.0,-152.34602481532744
36320000.0,-152.0992625779055
36330000.0,-153.49623632834943
36340000.0,-152.61891857891078
36350000.0,-152.65601799388295
36360000.0,-152.40725724725428
36370000.0,-154.68557604645827
36380000.0,-154.1834393482094
36390000.0,-152.06009609576685
36400000.0,-152.8308193608711
36410000.0,-153.08712662768448
36420000.0,-151.83635839082353
36430000.0,-153.3198467656445
36440000.0,-153.65287935364606
36450000.0,-154.61689767899
36460000.0,-155.45654362386153
36470000.0,-152.67225007138538
36480000.0,-151.45831989392184
36490000.0,-152.33282236860325
36500000.0,-152.64475129819712
36510000.0,-154.11920613482
36520000.0,-153.9320113943777
36530000.0,-153.0821662479915
36540000.0,-153.7165349111127
36550000.0,-154.90841237013942
36560000.0,-153.57179655722732
36570000.0,-152.1941252399059
36580000.0,-153.69507392199074
36590000.0,-152.57837054452327
36600000.0,-152.2164998398842
36610000.0,-153.83441738023438
36620000.0,-154.47202506423048
36630000.0,-153.35297991365326
36640000.0,-152.39843246827218
36650000.0,-153.37983030608427
36660000.0,-154.10660285319614
36670000.0,-152.9482393310965
36680000.0,-152.69406669884893
36690000.0,-153.48970067174957
36700000.0,-153.628893646139
36710000.0,-154.89992810470332
36720000.0,-153.4400985738008
36730000.0,-153.95241240718858
36740000.0,-152.77813160741417
36750000.0,-152.91353378822794
36760000.0,-153.4180094107887
36770000.0,-152.5219393692488
36780000.0,-153.1666935818584
36790000.0,-153.22142606898464
36800000.0,-152.66911374278467
36810000.0,-152.70893530303098
36820000.0,-153.41537630598287
36830000.0,-154.63011944851343
36840000.0,-155.4298190243296
36850000.0,-151.7881042298932
36860000.0,-152.54119279675436
36870000.0,-155.23091632964267
36880000.0,-152.72473861256134
36890000.0,-151.1936365755734
36900000.0,-153.64982875095794
36910000.0,-153.41308384128348
36920000.0,-152.05707153316777
36930000.0,-152.85184281517672
36940000.0,-152.43253662767796
36950000.0,-152.46595092938176
36960000.0,-154.6922577973754
36970000.0,-156.73873482677007
36980000.0,-154.24241041878022
36990000.0,-152.40518398362727
37000000.0,-153.52187129130465
37010000.0,-153.11493478415153
37020000.0,-153.50591011766204
37030000.0,-153.12322447791698
37040000.0,-154.25953065958853
37050000.0,-154.8312312166888
37060000.0,-154.68008185273538
37070000.0,-154.22903081826138
37080000.0,-151.83017168148584
37090000.0,-152.1968064983972
37100000.0,-153.9698695113117
37110000.0,-153.43921691129222
37120000.0,-153.23869820163594
37130000.0,-152.09559668228556
37140000.0,-152.3485566402576
37150000.0,-153.2687418545152
37160000.0,-152.71564818329222
37170000.0,-152.97737766704105
37180000.0,-151.75789278416377
37190000.0,-151.69986922450187
37200000.0,-152.95434857291357
37210000.0,-152.70605186337295
37220000.0,-151.92536709654144
37230000.0,-150.89542285887615
37240000.0,-151.77151544739354
37250000.0,-153.32661749547813
37260000.0,-153.98422415389686
37270000.0,-153.69755289096165
37280000.0,-154.1863153582796
37290000.0,-152.4826439901474
37300000.0,-154.01014481818913
37310000.0,-154.16784769779971
37320000.0,-153.16745830368183
37330000.0,-152.95546179887626
37340000.0,-152.00918153958696
37350000.0,-151.79520098532808
37360000.0,-152.1317459157873
37370000.0,-151.6897738645063
37380000.0,-151.8956917451041
37390000.0,-153.51006616055352
37400000.0,-153.11972204709522
37410000.0,-152.3255664092083
37420000.0,-151.4829731264929
